city,make,model,variant,mileage,make_year,price,fuel_type,no_of_owners,color,body_type,transmission,registration_year,car_age,make_model
delhi,renault,kwid,1.0 rxt sce opt cng (outside fitted),54686,2017,279000,cng,2,grey,hatchback,manual,2017,9,renault_kwid
delhi,honda,city,zx cvt,90800,2017,703000,petrol,1,white,sedan,automatic,2017,9,honda_city
delhi,maruti suzuki,swift,lxi (o) cng (outside fitted),46646,2015,364000,cng,1,red,hatchback,manual,2015,11,maruti suzuki_swift
delhi,maruti suzuki,xl6,alpha mt petrol,72127,2023,1002000,petrol,1,white,muv,manual,2023,3,maruti suzuki_xl6
delhi,ford,ecosport,titanium + 1.5l ti-vct at,34900,2021,796000,petrol,2,white,suv,automatic,2021,5,ford_ecosport
delhi,hyundai,creta,sx diesel,65730,2022,1245000,diesel,1,black,suv,manual,2022,4,hyundai_creta
delhi,renault,triber,rxz,33941,2021,564000,petrol,1,orange,muv,manual,2021,5,renault_triber
delhi,kia,carens,prestige plus 1.4 petrol mt 7 str,8271,2022,1253268,petrol,1,white,muv,manual,2022,4,kia_carens
delhi,tata,nexon,xm (s),26968,2022,740000,petrol,1,grey,suv,manual,2022,4,tata_nexon
delhi,maruti suzuki,ciaz,zxi+,63014,2016,513000,petrol,1,silver,sedan,manual,2016,10,maruti suzuki_ciaz
delhi,tata,tiago,revotron xz plus cng,5845,2023,702000,petrol+cng,1,white,hatchback,manual,2023,3,tata_tiago
delhi,toyota,glanza,v,32695,2021,662000,petrol,1,white,hatchback,manual,2021,5,toyota_glanza
delhi,honda,wr-v,vx mt petrol,38230,2019,664000,petrol,1,silver,suv,manual,2019,7,honda_wr-v
delhi,maruti suzuki,dzire,vxi cng (outside fitted),22805,2022,610000,cng,2,white,sedan,manual,2022,4,maruti suzuki_dzire
delhi,hyundai,new i20,asta 1.0 turbo imt,39129,2021,751000,petrol,1,white,hatchback,manual,2021,5,hyundai_new i20
delhi,mahindra,scorpio n,z8 l 4wd diesel 7 str,32303,2023,2081513,diesel,1,green,suv,manual,2023,3,mahindra_scorpio n
delhi,tata,nexon,xm plus (s),18105,2023,813000,petrol,1,white,suv,manual,2023,3,tata_nexon
delhi,skoda,slavia,ambition 1.0l tsi mt,26125,2022,1043000,petrol,1,white,sedan,manual,2022,4,skoda_slavia
delhi,mahindra,scorpio,s5 2wd 7 str,50376,2020,1049195,diesel,1,white,suv,manual,2020,6,mahindra_scorpio
delhi,hyundai,creta,sx opt turbo dct petrol,78074,2020,1208000,petrol,1,white,suv,automatic,2020,6,hyundai_creta
delhi,honda,city,vx petrol,17357,2023,1135000,petrol,1,white,sedan,manual,2023,3,honda_city
delhi,hyundai,grand i10 nios,sportz 1.2 kappa vtvt cng,5410,2021,652000,cng,1,white,hatchback,manual,2021,5,hyundai_grand i10 nios
delhi,maruti suzuki,vitara brezza,lxi,35187,2020,576000,petrol,1,grey,suv,manual,2020,6,maruti suzuki_vitara brezza
delhi,renault,triber,rxz,4623,2024,742000,petrol,1,black,muv,manual,2024,2,renault_triber
delhi,hyundai,venue,s 1.2 petrol +cng mt (outside fitted),14475,2023,797000,cng,1,white,suv,manual,2023,3,hyundai_venue
delhi,maruti suzuki,brezza,vxi,34999,2023,840000,petrol,1,grey,suv,manual,2023,3,maruti suzuki_brezza
delhi,hyundai,grand i10,sportz 1.2 kappa vtvt,38142,2015,365000,petrol,1,grey,hatchback,manual,2015,11,hyundai_grand i10
delhi,volkswagen,virtus,highline plus 1.0 tsi mt,5016,2024,1277553,petrol,1,silver,sedan,manual,2024,2,volkswagen_virtus
delhi,honda,city,v petrol cvt,43562,2024,1157363,petrol,1,grey,sedan,automatic,2024,2,honda_city
delhi,kia,seltos,gtx plus,28072,2019,1232103,petrol,1,grey,suv,manual,2019,7,kia_seltos
delhi,honda,city,sv cvt,35074,2015,541000,petrol,1,grey,sedan,automatic,2015,11,honda_city
delhi,hyundai,alcazar,platinum 7 str 2.0 petrol,11832,2022,1494605,petrol,1,white,suv,manual,2022,4,hyundai_alcazar
delhi,mg motors,hector plus,sharp 1.5 petrol turbo cvt 6-str,25945,2022,1352293,petrol,2,black,suv,automatic,2023,4,mg motors_hector plus
delhi,maruti suzuki,wagon r,vxi 1.0,13244,2022,486000,petrol,1,maroon,hatchback,manual,2022,4,maruti suzuki_wagon r
delhi,skoda,rapid,ambition at,19246,2021,862000,petrol,1,white,sedan,automatic,2021,5,skoda_rapid
delhi,honda,amaze,1.2 s i-vtec opt,36153,2017,445000,petrol,1,silver,sedan,manual,2017,9,honda_amaze
delhi,honda,city,v petrol,39099,2020,764000,petrol,1,silver,sedan,manual,2020,6,honda_city
delhi,maruti suzuki,ciaz,zxi+ rs,47873,2016,557000,petrol,1,silver,sedan,manual,2016,10,maruti suzuki_ciaz
delhi,maruti suzuki,alto k10,vxi cng (outside fitted),57211,2015,268000,cng,1,silver,hatchback,manual,2015,11,maruti suzuki_alto k10
delhi,maruti suzuki,ignis,alpha amt petrol dual tone,28100,2018,523000,petrol,1,blue,hatchback,automatic,2018,8,maruti suzuki_ignis
delhi,kia,sonet,htx 1.0 imt,55921,2021,836000,petrol,1,grey,suv,manual,2021,5,kia_sonet
delhi,renault,triber,rxz dual tone,27372,2021,609000,petrol,1,silver,muv,manual,2021,5,renault_triber
delhi,maruti suzuki,wagon r 1.2,vxi (o) 1.2,16517,2019,448000,petrol,1,silver,hatchback,manual,2019,7,maruti suzuki_wagon r 1.2
delhi,honda,amaze,1.2 s i-vtec,51694,2017,409000,petrol,1,grey,sedan,manual,2017,9,honda_amaze
delhi,toyota,etios,v,63414,2017,412000,petrol,1,silver,sedan,manual,2017,9,toyota_etios
delhi,honda,amaze,1.2 vx cvt petrol,53406,2019,631000,petrol,1,brown,sedan,automatic,2019,7,honda_amaze
delhi,tata,altroz,xe petrol,12000,2022,527000,petrol,1,red,hatchback,manual,2022,4,tata_altroz
delhi,renault,triber,rxz,40262,2019,499000,petrol,1,orange,muv,manual,2020,7,renault_triber
delhi,hyundai,alcazar,signature (o) 6 str 1.5 diesel at,46698,2022,1589643,diesel,1,brown,suv,automatic,2022,4,hyundai_alcazar
delhi,maruti suzuki,baleno,zeta 1.2,34858,2018,541000,petrol,1,grey,hatchback,manual,2018,8,maruti suzuki_baleno
delhi,maruti suzuki,baleno,alpha ags,12680,2023,839000,petrol,1,grey,hatchback,automatic,2023,3,maruti suzuki_baleno
delhi,hyundai,elite i20,sportz plus 1.2,47452,2019,563000,petrol,1,silver,hatchback,manual,2019,7,hyundai_elite i20
delhi,maruti suzuki,ertiga,vxi,40631,2015,529000,petrol,1,silver,muv,manual,2015,11,maruti suzuki_ertiga
delhi,maruti suzuki,baleno,delta 1.2,45191,2018,500000,petrol,1,grey,hatchback,manual,2018,8,maruti suzuki_baleno
delhi,maruti suzuki,xl6,zeta at petrol,35552,2020,905000,petrol,1,grey,muv,automatic,2020,6,maruti suzuki_xl6
delhi,ford,ecosport,titanium + 1.5l ti-vct at,12875,2019,784000,petrol,1,grey,suv,automatic,2019,7,ford_ecosport
delhi,toyota,urban cruiser,premium grade mt,21248,2022,849000,petrol,1,grey,suv,manual,2022,4,toyota_urban cruiser
delhi,toyota,corolla altis,g petrol,36721,2018,859000,petrol,1,white,sedan,manual,2018,8,toyota_corolla altis
delhi,kia,sonet,gtx plus 1.0 imt,31907,2020,881000,petrol,1,grey,suv,manual,2020,6,kia_sonet
delhi,skoda,slavia,style 1.0l tsi mt,18176,2022,1224023,petrol,1,silver,sedan,manual,2023,4,skoda_slavia
delhi,maruti suzuki,celerio,zxi plus,40453,2022,526000,petrol,1,white,hatchback,manual,2022,4,maruti suzuki_celerio
delhi,maruti suzuki,swift,lxi,13638,2024,593000,petrol,1,white,hatchback,manual,2024,2,maruti suzuki_swift
delhi,tata,tiago,xt,5184,2024,571000,petrol,1,white,hatchback,manual,2024,2,tata_tiago
delhi,maruti suzuki,alto 800,lxi,55873,2019,295000,petrol,1,white,hatchback,manual,2019,7,maruti suzuki_alto 800
delhi,hyundai,grand i10,sportz 1.2 kappa vtvt,44080,2017,431000,petrol,1,grey,hatchback,manual,2017,9,hyundai_grand i10
delhi,mahindra,xuv700,ax 7 petrol at 7 str,7065,2024,2158273,petrol,1,red,suv,automatic,2024,2,mahindra_xuv700
delhi,maruti suzuki,baleno,delta automatic,13322,2019,579000,petrol,1,blue,hatchback,automatic,2019,7,maruti suzuki_baleno
delhi,hyundai,grand i10 nios,sportz 1.2 kappa vtvt,14821,2023,629000,petrol,1,blue,hatchback,manual,2023,3,hyundai_grand i10 nios
delhi,renault,kiger,rxt mt,49002,2021,492000,petrol,1,brown,suv,manual,2022,5,renault_kiger
delhi,maruti suzuki,wagon r 1.0,lxi cng (outside fitted),68466,2016,280000,cng,1,grey,hatchback,manual,2016,10,maruti suzuki_wagon r 1.0
delhi,tata,punch,adventure mt,22105,2022,578000,petrol,1,blue,suv,manual,2022,4,tata_punch
delhi,maruti suzuki,ciaz,alpha hybrid 1.5 at,28430,2018,739000,petrol,1,grey,sedan,automatic,2018,8,maruti suzuki_ciaz
delhi,hyundai,creta,sx petrol,12029,2020,1119993,petrol,1,white,suv,manual,2020,6,hyundai_creta
delhi,mg motors,hector,sharp 1.5 dct petrol,45821,2020,1217918,petrol,1,silver,suv,automatic,2020,6,mg motors_hector
delhi,renault,kwid,climber 1.0,46689,2017,282000,petrol,1,blue,hatchback,manual,2017,9,renault_kwid
delhi,maruti suzuki,alto k10,vxi,15005,2017,318000,petrol,1,grey,hatchback,manual,2018,9,maruti suzuki_alto k10
delhi,maruti suzuki,wagon r 1.0,lxi 1.0,17284,2019,410000,petrol,1,silver,hatchback,manual,2019,7,maruti suzuki_wagon r 1.0
delhi,maruti suzuki,dzire,zxi,87101,2018,502000,petrol,1,blue,sedan,manual,2018,8,maruti suzuki_dzire
delhi,toyota,glanza,g cvt,17839,2021,705000,petrol,1,silver,hatchback,automatic,2021,5,toyota_glanza
delhi,hyundai,creta,ex petrol,44005,2022,953000,petrol,1,white,suv,manual,2022,4,hyundai_creta
delhi,renault,kiger,rxz turbo cvt dual tone,21466,2022,835000,petrol,1,silver,suv,automatic,2024,4,renault_kiger
delhi,renault,kwid,climber 1.0 amt,12150,2019,383000,petrol,1,bronze,hatchback,automatic,2019,7,renault_kwid
delhi,maruti suzuki,alto k10,lxi,28527,2017,285000,petrol,1,white,hatchback,manual,2017,9,maruti suzuki_alto k10
delhi,maruti suzuki,swift,lxi,4111,2024,598000,petrol,1,white,hatchback,manual,2024,2,maruti suzuki_swift
delhi,maruti suzuki,celerio,zxi (o) amt,9743,2020,498000,petrol,1,white,hatchback,automatic,2020,6,maruti suzuki_celerio
delhi,hyundai,elite i20,magna 1.2,55621,2015,403000,petrol,1,red,hatchback,manual,2015,11,hyundai_elite i20
delhi,maruti suzuki,alto k10,vxi plus,26354,2023,439000,petrol,1,silver,hatchback,manual,2023,3,maruti suzuki_alto k10
delhi,maruti suzuki,swift,lxi (o),42846,2017,400000,petrol,1,white,hatchback,manual,2017,9,maruti suzuki_swift
delhi,mahindra,xuv 300,w6 1.2 petrol,25705,2022,773000,petrol,1,white,suv,manual,2022,4,mahindra_xuv 300
delhi,hyundai,venue,sx 1.0  turbo imt dual tone sport,26730,2021,824000,petrol,1,white,suv,manual,2021,5,hyundai_venue
delhi,maruti suzuki,s-presso,vxi s-cng,39956,2022,472000,cng,1,white,hatchback,manual,2023,4,maruti suzuki_s-presso
delhi,maruti suzuki,ciaz,vxi+,51167,2015,461000,petrol,1,brown,sedan,manual,2015,11,maruti suzuki_ciaz
delhi,honda,amaze,1.2 v mt petrol,57311,2019,551000,petrol,1,grey,sedan,manual,2019,7,honda_amaze
delhi,tata,tiago,xt,5273,2022,539000,petrol,1,blue,hatchback,manual,2023,4,tata_tiago
delhi,tata,punch,adventure rhythm pack amt,60865,2021,577000,petrol,1,grey,suv,automatic,2022,5,tata_punch
delhi,hyundai,new i20,sportz 1.0 turbo dct,41819,2022,798000,petrol,1,white,hatchback,automatic,2022,4,hyundai_new i20
delhi,hyundai,grand i10,magna 1.2 kappa vtvt,16650,2017,417000,petrol,1,grey,hatchback,manual,2017,9,hyundai_grand i10
delhi,honda,amaze,1.2 s i-vtec,78985,2016,382000,petrol,1,silver,sedan,manual,2016,10,honda_amaze
delhi,ford,ecosport,trend 1.5l ti-vct,81327,2016,453000,petrol,1,white,suv,manual,2016,10,ford_ecosport
delhi,hyundai,verna,sx (o) 1.0 turbo dct,46247,2022,1231064,petrol,1,black,sedan,automatic,2022,4,hyundai_verna
delhi,maruti suzuki,baleno,delta 1.2,724,2017,498000,petrol,1,orange,hatchback,manual,2017,9,maruti suzuki_baleno
delhi,maruti suzuki,baleno,delta automatic,20797,2020,599000,petrol,1,white,hatchback,automatic,2021,6,maruti suzuki_baleno
delhi,maruti suzuki,celerio,vxi cng,50993,2014,337000,cng,1,grey,hatchback,manual,2015,12,maruti suzuki_celerio
delhi,maruti suzuki,dzire,vxi ags,24203,2022,659000,petrol,1,white,sedan,automatic,2022,4,maruti suzuki_dzire
delhi,hyundai,creta,s diesel,104834,2020,909000,diesel,1,white,suv,manual,2021,6,hyundai_creta
delhi,hyundai,venue,sx plus 1.0 turbo dct,33106,2019,836000,petrol,1,white,suv,automatic,2019,7,hyundai_venue
delhi,maruti suzuki,swift,vxi amt,53426,2018,505000,petrol,1,white,hatchback,automatic,2018,8,maruti suzuki_swift
delhi,honda,city,vx cvt petrol,47949,2020,984000,petrol,1,grey,sedan,automatic,2020,6,honda_city
delhi,maruti suzuki,ignis,alpha 1.2 mt,10428,2023,640000,petrol,1,grey,hatchback,manual,2023,3,maruti suzuki_ignis
delhi,maruti suzuki,wagon r 1.2,vxi (o) 1.2,29197,2022,533000,petrol,1,silver,hatchback,manual,2022,4,maruti suzuki_wagon r 1.2
delhi,nissan,micra,xl cvt,13638,2018,426000,petrol,1,silver,hatchback,automatic,2018,8,nissan_micra
delhi,hyundai,elite i20,sportz 1.2,64762,2015,421000,petrol,1,silver,hatchback,manual,2016,11,hyundai_elite i20
delhi,maruti suzuki,baleno,sigma mt,24073,2024,637000,petrol,1,white,hatchback,manual,2024,2,maruti suzuki_baleno
delhi,maruti suzuki,grand vitara,alpha plus intelligent hybrid ecvt,8455,2024,1776493,hybrid,1,grey,suv,automatic,2024,2,maruti suzuki_grand vitara
delhi,honda,amaze,1.2 v i-vtec,57563,2018,512000,petrol,1,white,sedan,manual,2018,8,honda_amaze
delhi,hyundai,elite i20,sportz 1.2,55028,2016,451000,petrol,1,red,hatchback,manual,2016,10,hyundai_elite i20
delhi,hyundai,verna,1.4 vtvt ex,56508,2018,687000,petrol,1,white,sedan,manual,2018,8,hyundai_verna
delhi,hyundai,aura,sx 1.2 cng,35874,2023,746000,cng,1,blue,sedan,manual,2023,3,hyundai_aura
ahmedabad,hyundai,aura,sx 1.2 cng,13060,2024,852082,cng,1,white,sedan,manual,2024,2,hyundai_aura
ahmedabad,maruti suzuki,celerio,vxi cng,21646,2022,549276,cng,1,grey,hatchback,manual,2022,4,maruti suzuki_celerio
ahmedabad,mg motors,gloster,savvy 2.0 twin turbo 6 str 4wd,42874,2020,2539858,diesel,1,red,suv,automatic,2022,6,mg motors_gloster
ahmedabad,volkswagen,ameo,1.0 highline plus petrol,29534,2019,532174,petrol,1,grey,sedan,manual,2019,7,volkswagen_ameo
ahmedabad,mg motors,hector plus,savvy pro 1.5 turbo petrol cvt 7 str,16452,2023,1909983,petrol,1,red,suv,automatic,2023,3,mg motors_hector plus
ahmedabad,honda,city,v petrol,20100,2022,954694,petrol,1,grey,sedan,manual,2022,4,honda_city
ahmedabad,mahindra,thar,lx hard top petrol mt 4wd,35528,2021,1088957,petrol,1,brown,suv,manual,2021,5,mahindra_thar
ahmedabad,maruti suzuki,baleno,delta 1.2,51579,2018,492940,petrol,1,blue,hatchback,manual,2018,8,maruti suzuki_baleno
ahmedabad,honda,amaze,1.2 e i-vtec,45435,2016,326123,petrol,2,brown,sedan,manual,2016,10,honda_amaze
ahmedabad,maruti suzuki,s-cross,zeta,27759,2022,855100,petrol,1,silver,suv,manual,2022,4,maruti suzuki_s-cross
ahmedabad,tata,nexon,xz plus,35165,2023,854094,petrol,1,grey,suv,manual,2023,3,tata_nexon
ahmedabad,hyundai,creta,sx opt turbo dct petrol,125764,2020,1198738,petrol,1,red,suv,automatic,2020,6,hyundai_creta
ahmedabad,skoda,rapid,style at,61440,2021,682068,petrol,3,red,sedan,automatic,2021,5,skoda_rapid
ahmedabad,tata,harrier,xz plus red dark edition,24415,2023,1600103,diesel,1,black,suv,manual,2023,3,tata_harrier
ahmedabad,maruti suzuki,baleno,sigma,49422,2020,470808,petrol,1,grey,hatchback,manual,2020,6,maruti suzuki_baleno
ahmedabad,renault,triber,rxz,10960,2022,583480,petrol,2,white,muv,manual,2022,4,renault_triber
ahmedabad,hyundai,i20 n line,n8 1.0 turbo dct,50579,2021,759530,petrol,2,red,hatchback,automatic,2021,5,hyundai_i20 n line
ahmedabad,skoda,octavia,2.0 tsi at l k,41734,2021,1911917,petrol,2,white,sedan,automatic,2022,5,skoda_octavia
ahmedabad,maruti suzuki,xl6,alpha plus at petrol,51267,2022,1165255,petrol,1,silver,muv,automatic,2022,4,maruti suzuki_xl6
ahmedabad,hyundai,elite i20,asta 1.2,46667,2016,530162,petrol,1,purple,hatchback,manual,2016,10,hyundai_elite i20
ahmedabad,mahindra,tuv300,t6,121243,2015,469802,diesel,1,black,suv,manual,2015,11,mahindra_tuv300
ahmedabad,honda,jazz,vx cvt petrol,65412,2018,494952,petrol,2,brown,hatchback,automatic,2018,8,honda_jazz
ahmedabad,mahindra,kuv100,k8 6 str,23287,2017,381274,petrol,1,silver,crossover,manual,2017,9,mahindra_kuv100
ahmedabad,tata,tiago nrg,xz icng,87086,2022,554306,cng,1,grey,hatchback,manual,2023,4,tata_tiago nrg
ahmedabad,maruti suzuki,baleno,zeta ags,22601,2023,752488,petrol,1,grey,hatchback,automatic,2023,3,maruti suzuki_baleno
ahmedabad,maruti suzuki,baleno,zeta 1.2,59919,2018,470808,petrol,2,blue,hatchback,manual,2019,8,maruti suzuki_baleno
ahmedabad,hyundai,xcent,s,86694,2018,456724,petrol,1,white,sedan,manual,2018,8,hyundai_xcent
ahmedabad,kia,carens,luxury plus 1.5 diesel at 7 str,99324,2022,1503583,diesel,1,black,muv,automatic,2022,4,kia_carens
ahmedabad,renault,triber,rxz,28968,2021,568390,petrol,1,orange,muv,manual,2021,5,renault_triber
ahmedabad,kia,carens,luxury plus 1.5 diesel at 7 str,40670,2022,1687434,diesel,1,black,muv,automatic,2022,4,kia_carens
ahmedabad,renault,triber,rxt,25866,2022,579456,petrol,1,silver,muv,manual,2022,4,renault_triber
ahmedabad,maruti suzuki,baleno,zeta,29909,2019,577444,petrol,1,blue,hatchback,manual,2019,7,maruti suzuki_baleno
ahmedabad,maruti suzuki,baleno,alpha petrol + cng (outside fitted),79798,2019,582474,cng,1,grey,hatchback,manual,2019,7,maruti suzuki_baleno
ahmedabad,ford,ecosport,titanium 1.5l ti-vct,50497,2019,658930,petrol,1,white,suv,manual,2019,7,ford_ecosport
ahmedabad,kia,sonet,htx plus 1.0 imt,67487,2021,885280,petrol,1,golden,suv,manual,2021,5,kia_sonet
ahmedabad,maruti suzuki,a-star,vxi,42020,2013,250494,petrol,1,silver,hatchback,manual,2013,13,maruti suzuki_a-star
ahmedabad,toyota,glanza,v,46902,2023,781662,petrol,1,silver,hatchback,manual,2023,3,toyota_glanza
ahmedabad,mahindra,alturas g4,4wd at,50334,2019,1828658,diesel,1,black,suv,automatic,2019,7,mahindra_alturas g4
ahmedabad,mercedes-benz,a-class,a 200 cdi sport,62070,2015,1320658,diesel,2,white,hatchback,automatic,2017,11,mercedes-benz_a-class
ahmedabad,ford,figo,titanium 1.2 ti-vct,44973,2018,431574,petrol,1,white,hatchback,manual,2018,8,ford_figo
ahmedabad,maruti suzuki,s-cross,zeta,42139,2022,835000,petrol,1,blue,suv,manual,2022,4,maruti suzuki_s-cross
ahmedabad,maruti suzuki,xl6,zeta mt cng,17778,2023,1156066,cng,1,silver,muv,manual,2023,3,maruti suzuki_xl6
ahmedabad,hyundai,grand i10 nios,sportz amt 1.2 kappa vtvt,57148,2021,597564,petrol,1,blue,hatchback,automatic,2021,5,hyundai_grand i10 nios
ahmedabad,maruti suzuki,baleno,delta,48021,2021,582474,petrol,1,silver,hatchback,manual,2021,5,maruti suzuki_baleno
ahmedabad,hyundai,i20 n line,n8 1.0 turbo dct,49462,2023,907412,petrol,1,white,hatchback,automatic,2023,3,hyundai_i20 n line
ahmedabad,maruti suzuki,s-presso,vxi,21238,2021,403406,petrol,1,white,hatchback,manual,2021,5,maruti suzuki_s-presso
ahmedabad,tata,nexon,xz plus,21327,2023,897352,petrol,1,grey,suv,manual,2023,3,tata_nexon
ahmedabad,datsun,redi-go,t(o) 1.0,41376,2017,218302,petrol,1,grey,hatchback,manual,2018,9,datsun_redi-go
ahmedabad,kia,sonet,htx 1.0 imt,41523,2022,886286,petrol,1,silver,suv,manual,2022,4,kia_sonet
ahmedabad,maruti suzuki,swift dzire,vxi,34981,2017,469802,petrol,1,silver,sedan,manual,2017,9,maruti suzuki_swift dzire
ahmedabad,ford,ecosport,se 1.5l ti-vct,37081,2021,803794,petrol,1,white,suv,manual,2021,5,ford_ecosport
ahmedabad,maruti suzuki,s-presso,vxi plus,51705,2021,388316,petrol,1,silver,hatchback,manual,2021,5,maruti suzuki_s-presso
ahmedabad,hyundai,elite i20,asta 1.2 (o),61772,2018,565372,petrol,2,orange,hatchback,manual,2018,8,hyundai_elite i20
ahmedabad,maruti suzuki,alto 800,lxi (o),4597,2023,407430,petrol,1,silver,hatchback,manual,2023,3,maruti suzuki_alto 800
ahmedabad,datsun,redi-go,s,51278,2017,198182,petrol,1,silver,hatchback,manual,2018,9,datsun_redi-go
ahmedabad,renault,kwid,rxt opt,15448,2018,301800,petrol,1,white,hatchback,manual,2019,8,renault_kwid
ahmedabad,honda,city,zx cvt petrol,30328,2023,1280955,petrol,1,grey,sedan,automatic,2023,3,honda_city
ahmedabad,hyundai,elite i20,magna plus 1.2,57060,2019,524126,petrol,1,blue,hatchback,manual,2019,7,hyundai_elite i20
ahmedabad,hyundai,grand i10,sportz (o) at 1.2 kappa vtvt,87437,2017,454712,petrol,1,orange,hatchback,automatic,2017,9,hyundai_grand i10
ahmedabad,renault,kwid,rxt,52166,2017,260554,petrol,1,red,hatchback,manual,2017,9,renault_kwid
ahmedabad,kia,sonet,htx plus 1.0 imt,16420,2023,999964,petrol,2,black,suv,manual,2023,3,kia_sonet
ahmedabad,maruti suzuki,baleno,delta,33682,2021,600582,petrol,1,grey,hatchback,manual,2022,5,maruti suzuki_baleno
ahmedabad,maruti suzuki,baleno,zeta,16173,2021,679050,petrol,1,grey,hatchback,manual,2021,5,maruti suzuki_baleno
ahmedabad,maruti suzuki,ciaz,alpha 1.5 at,32223,2024,996946,petrol,1,white,sedan,automatic,2024,2,maruti suzuki_ciaz
ahmedabad,hyundai,eon,magna,64823,2016,235404,petrol,3,white,hatchback,manual,2016,10,hyundai_eon
ahmedabad,skoda,kushaq,style 1.5l tsi dsg,73739,2021,1195000,petrol,1,red,suv,automatic,2021,5,skoda_kushaq
ahmedabad,maruti suzuki,wagon r 1.0,vxi 1.0,27893,2021,467790,petrol,1,white,hatchback,manual,2021,5,maruti suzuki_wagon r 1.0
ahmedabad,maruti suzuki,ciaz,alpha 1.5,16531,2022,803794,petrol,2,grey,sedan,manual,2023,4,maruti suzuki_ciaz
ahmedabad,hyundai,grand i10 nios,sportz 1.2 kappa cng,17090,2024,783674,cng,1,grey,hatchback,manual,2024,2,hyundai_grand i10 nios
ahmedabad,maruti suzuki,brezza,zxi plus,23532,2022,1077834,petrol,1,white,suv,manual,2022,4,maruti suzuki_brezza
ahmedabad,maruti suzuki,baleno,zeta 1.2 at,56295,2018,537204,petrol,1,grey,hatchback,automatic,2018,8,maruti suzuki_baleno
ahmedabad,maruti suzuki,s-presso,vxi plus,22193,2020,394352,petrol,1,silver,hatchback,manual,2020,6,maruti suzuki_s-presso
ahmedabad,maruti suzuki,s-cross,zeta,82701,2021,718000,petrol,1,white,suv,manual,2021,5,maruti suzuki_s-cross
